DBA,ZIPCODE,Longitude_x,Latitude_x,VIOLATION CODE,Borough
375 CHICKEN,11201.0,-73.986307983114,40.691715915879,"10B, 10F, 04N, 05H, 08A, 20-06, 04A, 10H, 06C, 06D",BROOKLYN
375 CHICKEN 'N FRIES,11226.0,-73.958301906811,40.648643595226,"06B, 04A, 02B, 04J, Missing, 06E, 10F, 06C, 10B, 05D, 28-01, 02G, 20-04",BROOKLYN
375 CHICKEN N FRIES,10036.0,-73.991051421307,40.760610013406,"10F, 04H, 20A, 20D, 04M, 04K, 10G, 08A, 06A, 04A, 02B, 02G, 04N, 04L, 04J, 05F, 10H, 06F, 02C, 10D, 05D, 10B, 03A, 15F7, 08C, 04C",MANHATTAN
375 CHICKEN N' FRIES,10002.0,-73.988524446734,40.719718307529,"10D, 19-06, 10F, 06C, 02G, 09E, 10I",MANHATTAN
3824 MUNCHIES LLC,11235.0,-73.940000831706,40.590564056548,Missing,BROOKLYN
39 PRINCE CAFE,11354.0,-73.832253763433,40.759535331184,Missing,QUEENS
39 TACO HOUSE,11232.0,-73.995282996838,40.645771811543,"10F, 06D, 08C, 09C, 06C",BROOKLYN
390 SOCIAL,11215.0,-73.984964072896,40.670789582136,"04H, 06D, 10F, 04N, 08A",BROOKLYN
3A'S LEGACY SALAD & GRILL,10460.0,-73.873141433624,40.840407000567,"02G, 04N, 06A, 06F, 04H, 06E, 04L, 08A, 02B, 10B, 04M, 02H, 10F, 04K, Missing, 20-06",BRONX
3M BAR & GRILL,11419.0,-73.823658409565,40.686437391783,"10F, 10B, 08A, 06D, 06C, 04L, 10G, 02G",QUEENS
3RD FLOOR COFFEE BAR,10282.0,-74.013812009623,40.713838756323,"10F, 06D",MANHATTAN
3rd & 7,11234.0,-73.936568044675,40.61477671827,"04L, 04N, 06F, 02G, 10F, 08A, 06D",BROOKLYN
4 BOY 99 CENT PIZZA,10001.0,-73.993489074395,40.749710736958,"08A, 04J, 04N, 10H, 03A, 10B, 10F, 04K, 04H, 09A",MANHATTAN
4 BOY PIZZA,10036.0,-73.990603731038,40.761180887348,"02B, 10D, 09E, 10G, 06A, 08A, 05H, 04K",MANHATTAN
4 CAMINOS MEXICAN RESTAURANT & BAR,11385.0,-73.896334939332,40.705248259532,"04M, 04H, 04N, 10F, 04L, 02G, 08A, 06D, 06F, 19-10, 06C, 20-04, 08C",QUEENS
4 CHARLES RIB PRIME RIB,10014.0,-74.000609815285,40.735254255334,"02B, 09C, 06D, 09E, 10F",MANHATTAN
4 HEALTHY MINDS,11413.0,-73.743686399954,40.677206716987,"04A, 20-04, 09C, 10F",QUEENS
4 MILLICAFE & CARRIBEAN CUISINE,11436.0,-73.791384625011,40.673452527221,"04N, 02B, 02G, 08A, 04A, 06D",QUEENS
4 TWENTY BAR & LOUNGE,10034.0,-73.91947406528,40.861360943,"06E, 04H",MANHATTAN
40 CARROTS,10022.0,-73.966349230214,40.761887230821,"10F, 02G",MANHATTAN
401 KCBS,10016.0,-73.973309063816,40.743705023271,Missing,MANHATTAN
401 LUCKY STAR RESTAURANT,11212.0,-73.906761947544,40.669352803861,"08A, 06C, 09C, 02B, 04L, 10B, 10F, 02A, 02G, 28-06, 09B, 06A, 04M",BROOKLYN
41 JOHN AB LLC,10038.0,-74.008108456548,40.709310432064,Missing,MANHATTAN
425 PARK,10022.0,-73.971540748616,40.760505277448,"10F, 09E",MANHATTAN
"42ND BBQ, LLC",10036.0,-73.988759872837,40.756802831341,Missing,MANHATTAN
42ND STREET PIZZA DINER,10036.0,-73.999996390196,40.76153260106,"10F, 02B, 08C, 02G, 06D, 10H",MANHATTAN
44 & X HELL'S KITCHEN,10036.0,-73.994343469836,40.761156429788,"09B, 06E, 02B, 08C",MANHATTAN
444 PARK AVENUE SOUTH OWNER LLC,10016.0,-73.983081533353,40.744697739719,Missing,MANHATTAN
45 TIMES SQUARE HOTEL,10036.0,-73.983612572478,40.757156285668,"10F, 09E, 05A, 06D, 05F, 15-27, 06C, 20-01, 20-08",MANHATTAN
456 NEW SHANGHAI RESTAURANT,10013.0,-73.998171080067,40.716167137274,"02I, 04M, 08A, 10F, 10D, 02G, 05A, 06F, 04L, 09C, 06D, 04F, 04H, 02B, 10B, Missing, 06C, 06A, 09A, 08C, 06E",MANHATTAN
4618 BAKERY,11220.0,-74.001549452162,40.643200038332,"06D, 08A, 04L, 10F, 09B, 04K, 10B",BROOKLYN
4747LIC,11101.0,-73.953362200389,40.744895365389,"10A, 10B, 10F, 06D",QUEENS
4TH FLOOR CAFETERIA,10021.0,-73.960042422057,40.768623587884,"06D, 04L, 09C, 10B, 03A, 08A, 10F, 18-11, 02G",MANHATTAN
5 BAR KARAOKE,10001.0,-73.987252796195,40.747882202654,"08C, 10F, 10B, 04A, Missing",MANHATTAN
5 BURRO CAFE,11375.0,-73.842370022351,40.719240013333,"06C, 02G, 10F, 10B, 06D, 10G, 28-01, 05D",QUEENS
5 DE MAYO RESTAURANT,11368.0,-73.853779059718,40.742860140242,"06F, 06D, 04C, 10F, 10B",QUEENS
5 ESTRELLA BAKERY,10032.0,-73.942994417363,40.836647705507,"04N, 10F, 06D, 10B, 04A, 02B, 09C, 09A",MANHATTAN
5 ESTRELLAS BAKERY AND RESTAURANT,10031.0,-73.952497448916,40.823633726738,"08A, 02B, 10F, 04N, 02G, 04L",MANHATTAN
5 NAPKIN BURGER,10024.0,-73.977708161141,40.786894717189,"02H, 08A, 09B, 10F, 02G, 04N, 02B, 06D, Missing",MANHATTAN
5 OCLOCK SOMEWHERE,10018.0,-73.987832579315,40.7548402337,"02G, 04C, 06A",MANHATTAN
5 STAR BANQUET,11101.0,-73.946330746212,40.750988407865,"06C, 10B, 20-06, 04M, 05D, 10F, 06A, 06D, 10H, 06E, 04L, 02B, 08A, 28-01, 04K, 04A, 10G",QUEENS
5 STAR CHEESE STEAK AND PIZZA,10029.0,-73.940500202416,40.789041582945,"02B, 10E, 10F, 05F, 02G, 04L, 08A, 06D, 06C",MANHATTAN
5 STAR PIZZA,10467.0,-73.874622131045,40.879186211627,"08A, 06F, 02B, 09B, 02G, 06D, 04L, 10F, 04A, Missing",BRONX
5 STAR PIZZA-PASTAS & BURGERS II CORP,10461.0,-73.85143365684,40.842672840563,Missing,BRONX
5 STAR VILLAGE CAFE,11223.0,-73.962212773171,40.609062429727,"06A, 08C, 08A, 04A, 10F, 04L, 06C, 20-04, 10B, 02B, 04N, 09C, 06D, 09B, 05D",BROOKLYN
50 BAY,11354.0,-73.813702254493,40.765122501851,"09B, 06F, 10F, 06A, 06D, 02G",QUEENS
51 PIZZA,10002.0,-73.980462511307,40.716678759336,"02G, 10H, 04L, 02B, 10B, 06E, 20-06, 06C, 10E, 08A, 04N, 28-06, 04M, 09B, 10F, 06F, 08C, 04A, 04H",MANHATTAN
51st BAKERY AND CAFE,11101.0,-73.956308691214,40.742420749312,"06C, 06D, 06E, 10F, 10B",QUEENS
52ND BRO SUSHI,11377.0,-73.912196326105,40.744256419766,"02B, 08A, 10F, 04L",QUEENS
52ND SUSHI,11377.0,-73.912196326105,40.744256419766,"08C, 06E, 06F, 10F, 06C",QUEENS
53,10019.0,-73.978204044229,40.761415251439,"10H, 20A, 22A, 02G, 10B, 06C, 10F",MANHATTAN
53 A.D.,11237.0,-73.92257625811,40.709512397246,Missing,BROOKLYN
532 RESTAURANT INC,11231.0,-73.999167214056,40.675591179517,Missing,BROOKLYN
535 MADISON CAFE,10022.0,-73.973453978502,40.760346539965,"19-10, 19-06, 04A, 10F, 03A, 04J, 10B, 10G, 10H",MANHATTAN
54 BELOW,10019.0,-73.983217315152,40.764331026906,"10F, 02B, 06C",MANHATTAN
55 THOMAS CAFE,10013.0,-74.007142590427,40.716751565083,"10F, 10E, 06D, 06A, 06E",MANHATTAN
55 WEST 21 STREET LLC,10010.0,-73.992234106995,40.740990550077,Missing,MANHATTAN
555,10022.0,-73.974698731373,40.761938780981,Missing,MANHATTAN
57'S ALL AMERICAN GRILL,11358.0,-73.789835970259,40.766426214159,"06D, 04L, 08A, 04H, 10F, 02G, 10B",QUEENS
592 YASOU LLC,10024.0,-73.973781819159,40.789386121987,Missing,MANHATTAN
593 BAR,11368.0,-73.864199041088,40.752759589676,"08A, 28-06, 04N, 06D, 10B",QUEENS
59E59 BAR,10022.0,-73.970727320277,40.763304726193,06E,MANHATTAN
5C CAFE & CULTURAL CENTER,10009.0,-73.979771636457,40.722810450571,10G,MANHATTAN
5C Cafe,10009.0,-73.979771636457,40.722810450571,Missing,MANHATTAN
5IVE SPICE,10012.0,-73.996064020449,40.722488284336,"10F, 02G, 08A, 19-07, 04L, 02F, 04N, 06D, 10G, 08B, 02B, 10B",MANHATTAN
5TH & MAD,10016.0,-73.983098353126,40.749506564548,"Missing, 08A, 06C, 04N, 04L",MANHATTAN
5TH AVENUE TERRACE (2ND FLOOR),10011.0,-73.992396876137,40.737688610664,"02G, 10B",MANHATTAN
5TH FLOOR BAR/HABIBTI BAR,11237.0,-73.923745467274,40.71217560809,Missing,BROOKLYN
6 AVE STEAM BUNS INC.,10018.0,-73.985743195065,40.752600268938,Missing,MANHATTAN
6 NYC,11231.0,-73.998763424339,40.67638167136,Missing,BROOKLYN
619 BAR & RESTAURANT EL SALVADORENO,10455.0,-73.917500390725,40.817613913943,"02H, 10F, 04L, 08A, 06F, 02B, 04K, 10J",BRONX
624 KAM HAI CHINESE FOOD,11218.0,-73.974288165827,40.64769311467,"06C, 10F, 08A, 04M, 02G, 04K",BROOKLYN
65 Kuho Sushi & Hot Pot,11204.0,-73.99211852587,40.620302799157,"08A, 06C, 04L, 02F, 04J",BROOKLYN
65 MARKET PLACE,10006.0,-74.012234417981,40.707106015773,"04N, 06D, 02B, 10B, 10F, 06A, 02G, 04H, 06E, 09B, 08B, 06C, 08A",MANHATTAN
66 CLUB,11220.0,-74.012616839937,40.631679503595,"08A, 04J, 06D, 06B, 10F, 09E, 28-06, 10G, 04L",BROOKLYN
66S FUSION,11205.0,-73.97171905649,40.697867025656,"09C, 02B, 06D, 10F, 10G, 06E, 04A, 04H, 02G",BROOKLYN
67 ORANGE STREET,10026.0,-73.956933882254,40.80224842443,"08C, 10G",MANHATTAN
67 PRINCE INC,10002.0,-73.984931425306,40.719372051008,Missing,MANHATTAN
678 DELI,11418.0,-73.816710136493,40.70212937157,"06C, 06D, 10F, 10B, 02B, 02G",QUEENS
68 JAY STREET BAR,11201.0,-73.986680794315,40.702755433401,"06D, 04N, 10F, 04A, 08A",BROOKLYN
69 BAR LOUNGE,11377.0,-73.896421476592,40.746886470496,"22A, 06D, 04N, 06C, 04H, 08A",QUEENS
69 PIZZERIA,11377.0,-73.895927413854,40.737444033017,"02B, 08A, 02G, 10B, 10F, 04L",QUEENS
698 Cafe,11354.0,-73.832253763433,40.759535331184,"06D, 02B, 02G, 10E, 08C, 10F, 05D, 03A",QUEENS
69TH COFFEE SHOP,11377.0,-73.895949998503,40.736848439327,"02H, 02B, 09E, 04N, 10F, 04L, 08A, 02G, 06E, 06C, 04A",QUEENS
6B,10165.0,-73.978661737793,40.752525062052,"02G, 04C, 10B, 06F, 10F, 02B",MANHATTAN
6TH FL TRADER CAFE,10019.0,-73.982266967297,40.767808491195,10F,MANHATTAN
6TH FLOOR CAFE,10281.0,-74.015677098865,40.714521963959,"10B, 10F, 09E, 10E, 06C",MANHATTAN
6th AVE CAFE INC,11220.0,-74.007635587002,40.643468782903,"02B, 06B, 28-01, 28-06, 04N, 10F, 06D, 06C, 04A, 28-05, 02G, 08A, 03A, 04L, 20-04, 04H, 06A, 05A, 04E, 05D, 09A, 04D",BROOKLYN
7 BEANS,11223.0,-73.969416782541,40.591325022779,"05H, 06C, 10G, 28-06, 04J, 10B, 05F, 20-04",BROOKLYN
7 CAFETERIA,10305.0,-74.06871664301,40.619028086599,Missing,STATEN ISLAND
7 ELEPHANTS,10002.0,-73.986967054663,40.714313692514,"06C, 04L, 08A, 10D, 28-05, 10F, 02G",MANHATTAN
7 GRAIN ARMY,11211.0,-73.955283445254,40.716169413135,Missing,BROOKLYN
7 GRAMS CAFFE,10001.0,-73.994435007741,40.745736372192,"10F, 06F, 06D, 08A, 06C, 04L, 04K, 10B, 04N",MANHATTAN
7 SEMIYA INC,11235.0,-73.959806529942,40.579966861419,Missing,BROOKLYN
7 STREET BURGER,10028.0,-73.95306587535,40.776072959096,"08B, 10F, 06D, 10B",MANHATTAN
701 FAST FOOD LLC,11385.0,-73.9075698334,40.702743654839,Missing,QUEENS
71 ST STREET,10023.0,-73.982379882195,40.777634732869,Missing,MANHATTAN
718 BISTRO,11235.0,-73.966073702307,40.580644108918,"02G, 09A, 10H, 09B, 10F, 02H, 06D, 10G",BROOKLYN
718 HOOKAH LOUNGE,11375.0,-73.84218983664,40.719160167146,"08C, 10F, 04N, 10G, 08A, 10B, 02B, 06D, 06C",QUEENS
718 JJ RESTAURANT CORP.,10457.0,-73.890513917789,40.845090921936,Missing,BRONX
72 CIBAO RESTAURANT,10002.0,-73.98497113651,40.719245796903,"06D, 04M, 05D, 04L, 02G, 10B, 04K, 04C, 10F, 04N, 06C, 08A, 02B, 09C",MANHATTAN
723 LIFE INC,10019.0,-73.984066702821,40.759966982725,Missing,MANHATTAN
72ND EATERY,10023.0,-73.978671738806,40.777557250664,"08A, 06A, 06F, 04H, 08C, 02B, 06C, 02G, 06D, 10F, 04A, 10B, 04M, 04L",MANHATTAN
74 WYTHE,11249.0,-73.957559425785,40.722203278171,"10B, 06D, 10F, 10A",BROOKLYN
74WYTHE,11249.0,-73.957559425785,40.722203278171,Missing,BROOKLYN
75 BLUE BAR,11372.0,-73.890239130026,40.746954831437,"06C, 10B, 08C, 10G, 10H, 04J, 10F, 06D, 08A, 10D, 04A, 04N",QUEENS
750 MYRTLE DINER,11205.0,-73.952813069117,40.694951344297,"02B, 06C, 10F, 20-06, 06A, 28-05, 06D, 06E, 02H, 03A, 10B, 08C, 04H, 02G, 10G",BROOKLYN
77 BURGER,10004.0,-74.010297052389,40.703946975231,"08A, 04N, 10D, 10F, 20-06, 09C, 04L, 10H, 08C, 10E",MANHATTAN
77 ST FOOD CORP,10075.0,-73.956293051389,40.77164968757,Missing,MANHATTAN
77 WEST BISTRO,10023.0,-73.98069136319,40.773240108977,"04N, 10H, 08A, 10F, 10B, 04L, 02G",MANHATTAN
773 LOUNGE,11218.0,-73.968519588589,40.638353928337,"04H, 06D, 02G, 08A, 04L, 08C, 04K, 10H",BROOKLYN
786 CROWN CHICKEN & PIZZA,11233.0,-73.916899005637,40.671940694314,"28-06, 10H, 04A, 02G, 09A, 04M, 10B, 10F, 09E, 08A, 02B, 04N, 04J, 06D, 10G",BROOKLYN
787 COFFEE,10003.0,-73.986953230475,40.729593809786,"Missing, 10F, 10H, 08A, 16-04, 04L, 16-03, 28-05, 02H, 08C, 04A, 09E, 04N, 02G, 06D, 22F, 02B, 05D, 03A, 20-06, 06C, 04H, 10D, 06F, 19-07, 10B, 28-01, 16-06, 20-01, 19-10, 05F, 05H, 06E, 10E, 05A, 08B, 04J, 16-01, 20-04, 10A, 10G, 06A, 04O, 06B, 04K, 10I",MANHATTAN
787 COFFEE CO,10012.0,-74.002961993589,40.724456311441,"04A, 04N, 08A, 10B, 04L, 20-06, 05D, 06C, 20-05, 06F, 06E, 22F, 08C, 10A, 05H",MANHATTAN
787 COFFEE IS,10014.0,-74.003983575073,40.734082173393,"04A, 06C, 03A, 08A, 06D, 20-06, 04N, 28-05, 10B, 28-06",MANHATTAN
787 COFFEE ROASTERS,10036.0,-73.986535905027,40.759204256088,"Missing, 08A, 04A, 10D, 04N, 10A, 28-05, 06C, 22F, 05D, 20-06, 10F, 10H, 03A, 06D, 19-06, 02B, 16-06, 16-04, 20-04, 04H, 04L",MANHATTAN
789 COCINA LATINA RESTAURANT INC.,10467.0,-73.863935382424,40.865502564094,"02B, 04H, 08C, 02G, 08A, 10F, 04M, 04L, 06A, 06D, 28-03",BRONX
79 AMIGO BAR,11372.0,-73.886470635859,40.747354644773,"06D, 20-04, 09E, 06E, 10G, 10D, 10B, 05D, 04J, 10F, 06B, 06C",QUEENS
7B BAR,10009.0,-73.981282649047,40.724984562415,"10I, 06D, 04L, 04K, 08A, 10F, 06C",MANHATTAN
7TH AVENUE DONUTS & DINER,11215.0,-73.981378247084,40.667138501831,"06D, 08A, 02G, 06C, 10F, 04C, 10H, 04N",BROOKLYN
7TH STREET BURGER,11201.0,-73.987317590202,40.69211127935,"20-08, 10F, 20-01, 04N, 16-03, 02G, 06F, 06C, 10B, 10E, 20-04, 16-04, 04A, 08A, 04L, 02B, 16-06, 05D, 05A, 06B",BROOKLYN
7th STREET BURGER,10012.0,-73.995778971973,40.723144273505,"06C, 10F, 06D, 06A, 10B, 05A, 10D, 05H, 04J, 09E, 04A, 10G",MANHATTAN
7th Street Burger,10028.0,-73.95571387653,40.779332034752,"06C, 04A, 10F, Missing",MANHATTAN
8 BIT BITES,11205.0,-73.955473303817,40.691257943535,"10F, 06E, 04N, 06D, 08A, 04L, 02B, 08B",BROOKLYN
8 KEALOHA JAPANESE CUISINE & SUSHI,10022.0,-73.966294268717,40.756383973079,"06C, 28-06, 10B, 04M, 08A, 02B, 02G, 10E",MANHATTAN
8-BIT BITES,10011.0,-73.996362329228,40.743087753973,"05F, 02G, 09E, 04N, 06C, 05D, 10F, 04M, 20-04, 08B, 04A, 09B, 08A, 06F, 20-01, 10H, 16-02, 02H, 10E",MANHATTAN
809 GRILL & BAR RESTAURANT,10040.0,-73.925022728194,40.86201245293,"02B, 04L, 22C, 10F, 04N, 04H, 08A, 02H, 05D, 04M, 08C, Missing, 06D, 10B, 06A",MANHATTAN
8090 TAIWAN CUISINE (#24),11354.0,-73.833241808988,40.758501995257,"05D, 02G, 10B, 10F, 08A, 10G, 02I, 04M, 02B",QUEENS
810 DELI & CAFE,10019.0,-73.9821456155,40.762631860167,"04M, 08A, 06D, 10F, 04J, 09A, 06F, 04K, 02G, 04L, 19-07, 19-10, 20-08, 04C, 10B, 08C, 02B",MANHATTAN
813 ANNADALE CORP,10312.0,-74.177430909833,40.542144841653,Missing,STATEN ISLAND
82 SEOUL,11358.0,-73.803482876938,40.762497931927,"06C, 08A, 10D, 10G, 06E, 04L, 16-02, 04A, 08C, 06A, 06D",QUEENS
82 STANTON,10002.0,-73.988809132558,40.721551840317,"10B, 04A, 06C, 10D, 06D, 04H, 08A, 05D, 10G, 02G, 04L",MANHATTAN
8282,10002.0,-73.988736983689,40.721529875117,"06E, 06C, 06D, 10B, 10H, 02B",MANHATTAN
83 ASIAN,10028.0,-73.953026119939,40.776127837932,"02G, 02B, 04L, 09C, 10B, 08A, 06F, 08C, 05D, 10D, 10F, 06D",MANHATTAN
85°C Bakery Cafe,11354.0,-73.834171584967,40.759107190614,"10B, 10F, 20-08, 10H, 20-01",QUEENS
86 JOY CAFE,11209.0,-74.028421857274,40.622646334013,"06C, 04H",BROOKLYN
87 LUDLOW,10002.0,-73.98931112824,40.718227974631,"08C, 08A, 04L",MANHATTAN
876 CARIBBEAN EATERY,11434.0,-73.782669482735,40.669590888064,"06A, 10F",QUEENS
8772 JUICE BAR CORP,11435.0,-73.808960972731,40.70415609186,Missing,QUEENS
88 BAKERY & CAFE,11373.0,-73.880677651228,40.741601229177,"08C, 28-06, 10F, 04A, 04K, 06E, 02B, 05D, 06D, 10B, 09C, 04H, 08A, 06C, 04M, 04N, 03D",QUEENS
88 CANTEEN,11355.0,-73.825738996383,40.74413297613,"02B, Missing, 05D, 10F, 02G, 06A, 06D, 16-02, 28-05",QUEENS
88 CHINESE RESTAURANT,10037.0,-73.941591283509,40.813113586643,"10F, 02B, 06A, 06C, 28-06, 02G",MANHATTAN
886,10003.0,-73.988472343355,40.728921504938,"04H, 08C, 02G, 09B, 06C, 10B, 04C, 10G, 10F",MANHATTAN
888 BK THAI,11237.0,-73.924291438627,40.701548215451,"06C, 10F, 04L, 08A, 10E",BROOKLYN
888 HUDSON THAI,10033.0,-73.938828760357,40.851047192109,"08A, 10F, 02H, 06D, 02B, 04L, 04N, 08C, 10B, 02G, 06C, 08B, 05F, 04K",MANHATTAN
888 KITCHEN,11378.0,-73.904413280033,40.720818127925,"04K, 08A, 02G, 08C, 06D, 04M, 02B, 28-06, 06C, 10F, 04L, 10G, 06E, 06F, 10H",QUEENS
8TH STREET WINECELLAR,10011.0,-73.99747784272,40.732715322026,"04H, 04L, 08A, 02B, 06D",MANHATTAN
9 BOB NOTE,11206.0,-73.937675925046,40.708593865628,"05D, 04H, 06D",BROOKLYN
9 JONES,10014.0,-74.002006163872,40.732199316413,"10A, 06D, 10G",MANHATTAN
9 PLUS KTV & PARTY,11354.0,-73.829367293383,40.760436847671,"06D, 04C, 04E, Missing, 05D, 10J, 04H",QUEENS
900 DU CHUAN GONG RESTAURANT,11355.0,-73.826483548825,40.751984137532,"08A, 09C, 09E, 06D, 05D, 04N, 09B, 02B, 06F, 04K, 06E, 10B, 10F, 06C",QUEENS
919 CAFE BY DB,10022.0,-73.96833955616,40.759134804339,"10B, 20-04, 15-27, 20-01, 10F",MANHATTAN
92 Chicken,11354.0,-73.813925966146,40.765161291462,"10F, 04L, 04N, 08A, 05D, 02B, 04A, 06C, 08C",QUEENS
94 CORNER CAFE,10025.0,-73.972772666592,40.7932697092,"10G, 10F, 19-06, 06D, 08A, 20-01, 20-08, 04L, 08C, 04N, 02G, 06C",MANHATTAN
94 NAGALE PIZZA,10040.0,-73.927623722853,40.860540199915,"09E, 02G, 28-06",MANHATTAN
94 WYTHE F&B LLC,11249.0,-73.958274162596,40.721536561923,Missing,BROOKLYN
9426 NEW SPRING GARDEN INC.,11372.0,-73.871739172079,40.748900893578,Missing,QUEENS
95 SOUTH,11238.0,-73.957526657684,40.671919035731,"08A, 10F, 02B, 04L, 04A",BROOKLYN
9505 FOOD CORP,11364.0,-73.746310685108,40.735827370886,Missing,QUEENS
96 TEARS,10009.0,-73.983649157445,40.725874228518,"08B, 10H, 06A, 04J",MANHATTAN
969 NYC COFFEE,11372.0,-73.886092149773,40.749187771753,"10F, 06F, 02B, 06C, 05D, 02G",QUEENS
98K,11220.0,-74.010887930884,40.634196646744,"02G, 10B",BROOKLYN
98K BURGER & FISHERMAN CUISINE INC.,11364.0,-73.756550702886,40.748802144384,Missing,QUEENS
98K FRIED CHICKEN AND SANDWICH,10002.0,-73.992630360424,40.714813744193,"02B, 10F, 10H",MANHATTAN
98K HAMBURGER,10306.0,-74.110676390276,40.570964150075,"20-04, 06D, 08A, 08C, 10H, 04M, 04L, 10F, 02G, 06C, 06E, 10E, 02B, 10B, 06A, 10A",STATEN ISLAND
98K KENNEDY HALAL,11220.0,-74.002097147991,40.642645583797,"06E, 10F, 08C, 06A, 04A, 05D",BROOKLYN
98K SANDWICH FRIED CHICKEN,11226.0,-73.949312685569,40.650822071482,Missing,BROOKLYN
98K/ MR. BO BO,11355.0,-73.814525678095,40.762417498442,"10B, 10F, 09B, 06C, 04M, 04K, 06D, 08A, 03A, 04N, 02G, 02B, 06A, 10H, 06F, 10G, 08C, 05A, 02H, 04L",QUEENS
99 CENT DELICIOUS PIZZA,10123.0,-73.990171973781,40.751615364743,"02B, 16-02, 02G, 04A, 10B",MANHATTAN
99 CENT FRESH PIZZA,10003.0,-73.989331471843,40.726325039467,"04A, 02G, 10F, 10E, 10B, 02H",MANHATTAN
99 CENT PIZZA,11216.0,-73.949848960024,40.680391802779,"10H, 02B, 06A, 04C, 08C, 04M, 04K, 06C, 04N, 02G, 09E, 06D, 08A, 04A, 10B, 04L, 10F",BROOKLYN
99 CENT SOUTHERN PIZZA,10459.0,-73.891687429332,40.821473541827,"10F, 04C, 09A, Missing, 02B, 02G",BRONX
99 CENT SUPREME PIZZA,10455.0,-73.918047720088,40.816167825403,"04L, 10G, 08A, 15-27, 04M, 10F, 20-08, 04N, 16-02, 02B, 08C, 20-06, 04K, 03A, 10H, 06C, Missing, 19-10, 02G, 06F, 04A, 06A, 06B, 28-06, 20-01, 10B",BRONX
99 CENT TASTY PIZZA,10017.0,-73.974901091678,40.751840855736,"06C, 04L, 28-06, 04A, 02G, 08A, 20-06, 19-06, 10F",MANHATTAN
99 CENTS DELICIOUS PIZZA 2,10018.0,-73.987966162424,40.754653604121,"06C, 08A, 10G, 05D, 02G, 04N, 20-08, 10F, 20-06, 10B, 04H, 06A, 02B, 05F, 08B, 20-05",MANHATTAN
99 CENTS DELICIOUS PIZZA 3 INC,10018.0,-73.990784961324,40.755845090798,Missing,MANHATTAN
99 CENTS FRESH SLICE PIZZA,10002.0,-73.98765115235,40.721181177899,"04A, 10B, 06C, 05A, 02G, 10F, 10E",MANHATTAN
99 CENTS SUPREME PIZZA,11201.0,-73.987075966925,40.692210064197,"02B, 10B, 10F, 04L, 02G, 09A, 04M, 08C, 06C, 04A, 20-01, 06F, 28-06, 09C, 05D, 08A, 20-04, 10H, 04N",BROOKLYN
99 Cents Fresh Pizza,10019.0,-73.982303947291,40.764514788457,"10F, 06C, 04A, 19-10, 04H, 19-06",MANHATTAN
99 FAVOR TASTE,10002.0,-73.992492955455,40.71772318973,"08A, 03B, 04L, 04E, 06B, 10F, 02B, 02G, 04N, 06D, 10G, 06C, 10B, 05D",MANHATTAN
99 NOODLE VILLAGE,11220.0,-74.006172273791,40.639848504335,"04A, 02G, 04L, 08A, 02B, 06D",BROOKLYN
99 PIZZA,11217.0,-73.983438342441,40.688737457989,"04N, 28-06, 02B, 10F, 10B, 06A, 06C, 04J, 05H, 02G, 04A",BROOKLYN
99 ROGERS,11216.0,-73.952863859589,40.674198122444,"10F, 04H, 10A, 10B",BROOKLYN
99 SCOTT STUDIO,11237.0,-73.923047543915,40.710572195961,"04A, 04H",BROOKLYN
99 SPOONS,11368.0,-73.853545315348,40.747391450581,Missing,QUEENS
99C PIZZA,10003.0,-73.986115482704,40.732827044834,"20D, 04A, 02B, 10B, 06C, 20A, 02G, 04N, 04H, 08C, 08A, 10F, 04L, 10A, 06A, 04J, 06D",MANHATTAN
9TH STREET LUNCHEONETTE,11231.0,-73.997429579313,40.674561862661,"05F, 10F, 06C, 08A, 04N, 10B, 02G, 04L, 09C, 10G",BROOKLYN
:3 COFFEE,10010.0,-73.991638705565,40.740737990032,"06F, 10B, 10A, 10G, 06C",MANHATTAN
A & A ALIX'S CAFE CORPORATION,10021.0,-73.954988999253,40.767381087223,Missing,MANHATTAN
A & A BAKE AND DOUBLE SHOP,11216.0,-73.948057141523,40.68031140629,"10B, 04L, 04N, 04K, 06D, 08A, 04M, 10F, Missing, 09B, 06C, 02H, 10G, 20F, 02B",BROOKLYN
A & C KITCHEN,10009.0,-73.978183535869,40.724981270044,"10F, 08C, 06E, 02B",MANHATTAN
A & L PIZZA RESTAURANT,11204.0,-73.987453470987,40.621831227926,"10F, 08A, 02B, 02G, 04L, 10B, 04M, 04N, 06C",BROOKLYN
A & P ROTI & PASTRY SHOP,11203.0,-73.931224366784,40.65168273661,"10F, 02G, 02B, 10G, 02H, 03I, 06C",BROOKLYN
A & S AT THE HARBOR CATERERS,11694.0,-73.847999717576,40.581286550149,"10F, 08C, 02G, 04A",QUEENS
A & S CATERERS-GRILL,10314.0,-74.164001405694,40.607016133445,"08A, 06C, 06F, 04N, 10F, 05C, 09C, 02G, 02B, 06D, 10H, 04L",STATEN ISLAND
A & S Cucina ( Boogie Down Food Hall inside Food Bazar Market at Bronx Terminal Market),10451.0,-73.930831519586,40.821383014047,Missing,BRONX
A & S PIZZERIA,10301.0,-74.077567031421,40.643821556891,"06F, 02B, 10F, 04L, 08A, 02G, 06D",STATEN ISLAND
